name,location,cost,image1,image2,image3,number
Prodej bytu 2+1 56 m²,"Mikovcova, Česká Lípa",2 000 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lm/PnuuWG.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Km/qIABHSY.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MI/qlEB4HG.jpeg?fl=res,400,300,3|shr,,20|jpg,90",260
Prodej bytu 3+kk 95 m²,"Černý Důl, okres Trutnov",10 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KE/TmULWb.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/Yq7LWY.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/Ol5LNm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",181
Prodej bytu 5+kk 175 m²,"Břehnická, Cheb",7 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/EqBB18n.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/XKqB10A.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/QCXB12y.jpeg?fl=res,400,300,3|shr,,20|jpg,90",182
Prodej bytu 5+kk 179 m²,"Břehnická, Cheb",7 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/JJqB17j.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/U8iB10N.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/EZPB1pI.jpeg?fl=res,400,300,3|shr,,20|jpg,90",183
Prodej bytu 3+kk 77 m²,"Za Zahradami, Hostivice",7 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/3owBFZ7.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/y1PBFjV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/8DqBFdm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",184
Prodej bytu 2+kk 52 m²,"Vorařská, Praha 4 - Modřany",5 650 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/Pt9FRf.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/wl2FKu.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/anRFKg.jpeg?fl=res,400,300,3|shr,,20|jpg,90",185
Prodej bytu 3+1 75 m²,"Machuldova, Praha 4 - Kamýk",6 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/X1BQCg.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/SOsQEQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/vbuP1h.jpeg?fl=res,400,300,3|shr,,20|jpg,90",186
Prodej bytu 4+kk 194 m²,"Masarykova, Mariánské Lázně",16 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/ChqBDqT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/YjaBDsR.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/5E8BDqU.jpeg?fl=res,400,300,3|shr,,20|jpg,90",187
Prodej bytu 3+kk 106 m²,"Masarykova, Mariánské Lázně",9 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KB/adlb4u.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MI/bhLXe3.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jq/1NEcHe.jpeg?fl=res,400,300,3|shr,,20|jpg,90",188
Prodej bytu 4+kk 91 m²,"Horská, Vrchlabí - Hořejší Vrchlabí",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QN_KB/DwHBcOV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MI/S7mBX6w.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KB/95UBcOX.jpeg?fl=res,400,300,3|shr,,20|jpg,90",189
Prodej bytu 2+kk 51 m²,"Bratří Nejedlých, Beroun - Beroun-Město",3 595 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/5URB46b.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/ixNB4lQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/jkJB4uD.jpeg?fl=res,400,300,3|shr,,20|jpg,90",190
Prodej bytu 2+kk 66 m²,"U Archivu, Beroun - Beroun-Město",4 950 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/zJ1B4vg.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/Gh2B47X.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/zN8B5A5.jpeg?fl=res,400,300,3|shr,,20|jpg,90",191
Prodej bytu 3+kk 87 m²,"V mezihoří, Praha 8 - Libeň",12 290 400 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_ML/WMPMAj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/7mbMIj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/mrjL24.jpeg?fl=res,400,300,3|shr,,20|jpg,90",192
Prodej bytu 1+kk 33 m²,"Vodárenská, Kladno - Kročehlavy",2 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/7uDCBVe.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/joOCBG6.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/bchCBYl.jpeg?fl=res,400,300,3|shr,,20|jpg,90",193
Prodej bytu 4+1 86 m²,"Podlesí II, Zlín",4 800 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/8baBsoa.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/ZFNBs4a.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/EHPBstA.jpeg?fl=res,400,300,3|shr,,20|jpg,90",194
Prodej bytu 3+1 75 m²,"Josefa Hory, Jablonec nad Nisou - Mšeno nad Nisou",5 290 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jo/YX3BOoe.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J5/O0KB4pi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jl/mfNBddB.jpeg?fl=res,400,300,3|shr,,20|jpg,90",195
Prodej bytu 2+kk 60 m²,"Sazovická, Praha 5 - Zličín",7 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/5mRB25S.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/xiiB3CQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/1e0B20m.jpeg?fl=res,400,300,3|shr,,20|jpg,90",196
Prodej bytu 3+1 61 m²,"Plynárenská, Slaný",2 850 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/BqtR6M.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/266SF5.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/msqR9j.jpeg?fl=res,400,300,3|shr,,20|jpg,90",197
Prodej bytu 4+kk 117 m²,"Svitákova, Praha 5 - Stodůlky",14 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/YmfCAum.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/ga4CAxF.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/wk3CAnT.jpeg?fl=res,400,300,3|shr,,20|jpg,90",198
Prodej bytu 5+1 154 m²,"Jizerská, Říčany",8 495 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/yiwp3S.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/sEspsw.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/z0Qpw7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",199
Prodej bytu 2+kk 54 m²,"Zlochova, Praha 4 - Modřany",6 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/kyJMvW.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/Os3Myi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/XCwNDd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",200
Prodej bytu 3+1 106 m²,"Tichá, Tuchoměřice",8 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/YAskf7.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/gQykb5.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/wE7kcn.jpeg?fl=res,400,300,3|shr,,20|jpg,90",281
Prodej bytu 4+kk 160 m² (Podkrovní),"Nekázanka, Praha - Nové Město",39 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/vhSBqLJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/7CkBqLh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/o4LBqHL.jpeg?fl=res,400,300,3|shr,,20|jpg,90",282
Prodej bytu atypické 450 m²,"Prokopa Velikého, Nový Bor",7 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Km/7lv0Q3.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Km/Lqn0Q4.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KB/5Q6BrYR.jpeg?fl=res,400,300,3|shr,,20|jpg,90",283
Prodej bytu 4+kk 107 m²,"Na čisté, Praha 5 - Slivenec",11 980 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/D9OB6bQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/lnTB6Sa.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/IWNB6jM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",284
Prodej bytu 1+1 52 m²,"Pod Kosířem, Prostějov",2 280 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/wGXJsj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jj/pAoPlT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K6/r2reNl.jpeg?fl=res,400,300,3|shr,,20|jpg,90",285
Prodej bytu 2+1 71 m²,"Stará, Nová Bystřice",3 293 883 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/CSnBDcr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/1xWBDi4.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/nHgBDfn.jpeg?fl=res,400,300,3|shr,,20|jpg,90",286
Prodej bytu 2+kk 53 m²,"Pod Juliskou, Praha 6 - Dejvice",9 128 100 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/asiB2ty.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/MH4B20E.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/26hB2wJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",287
Prodej bytu 2+kk 50 m²,"Pod Juliskou, Praha 6 - Dejvice",9 313 100 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MJ/mZHa0M.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Km/DSuBt65.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J8/BabfM7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",288
Prodej bytu 1+kk 33 m²,"Pod Juliskou, Praha 6 - Dejvice",5 633 200 Kč,"https://d18-a.sdn.cz/d_18/c_img_gU_p/R4D2BX.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_gW_q/dIR24A.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_gS_q/tRK2g9.jpeg?fl=res,400,300,3|shr,,20|jpg,90",289
Prodej bytu 2+kk 54 m²,"Pod Juliskou, Praha 6 - Dejvice",9 740 600 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Js/FhGFhe.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Km/QM6Bt5C.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KC/7X4fKu.jpeg?fl=res,400,300,3|shr,,20|jpg,90",290
Prodej bytu 3+kk 85 m²,"Pod Juliskou, Praha 6 - Dejvice",12 910 600 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Ja/UU28L0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_gW_q/zcz66t.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jg/1948fD.jpeg?fl=res,400,300,3|shr,,20|jpg,90",291
Prodej bytu 3+kk 97 m²,Praha 10 - Dolní Měcholupy,2 250 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KD/wfYCAeo.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/DYDCAUF.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/y80CAer.jpeg?fl=res,400,300,3|shr,,20|jpg,90",292
Prodej bytu atypické 108 m²,"Tilhonova, Brno - Slatina",11 250 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J8/3hOztI.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K6/0yRsxe.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MJ/fBpvea.jpeg?fl=res,400,300,3|shr,,20|jpg,90",293
Prodej bytu 2+kk 46 m²,"Na Vysoké mezi, Lysá nad Labem - Litol",2 995 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LI/qnsRka.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/SfpRtp.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/ZtBSAr.jpeg?fl=res,400,300,3|shr,,20|jpg,90",294
Prodej bytu 2+1 91 m²,"Zahradní, Lysá nad Labem",5 974 450 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/XxpRmJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/GL8Rpi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/nOVRlH.jpeg?fl=res,400,300,3|shr,,20|jpg,90",295
Prodej bytu 3+kk 74 m²,"Kurandové, Praha - Hlubočepy",12 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/Cf2BYcM.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LF/WZ0Bxjr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K5/LlFBrMa.jpeg?fl=res,400,300,3|shr,,20|jpg,90",296
Prodej bytu 2+kk 53 m²,"Kurandové, Praha - Hlubočepy",9 200 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jl/fwsBZWU.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/ZbZBYom.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J7/MW8ByZo.jpeg?fl=res,400,300,3|shr,,20|jpg,90",297
Prodej bytu 3+kk 68 m²,"Kurandové, Praha 5 - Hlubočepy",11 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/dNe5Wo.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K5/1vrBwgB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/SUV5Yf.jpeg?fl=res,400,300,3|shr,,20|jpg,90",298
Prodej bytu 2+kk 58 m²,"Dostalové, Praha 5 - Hlubočepy",9 100 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jk/MRhB1M8.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/88q3jf.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_J5/MEOBI1Y.jpeg?fl=res,400,300,3|shr,,20|jpg,90",299
Prodej bytu 2+kk 49 m²,"Dostalové, Praha 5 - Hlubočepy",8 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J6/3N5BGoW.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ME/MHOItn.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KA/Jium7x.jpeg?fl=res,400,300,3|shr,,20|jpg,90",300
Prodej bytu 2+1 82 m²,"Bílkova, Praha 1 - Staré Město",17 910 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/hkrBbQj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/PEOBbZw.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/68nBbKO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",341
Prodej bytu 5+kk 172 m²,"Petřínská, Praha 5 - Malá Strana",33 000 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/ZNYBbQg.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/hccBbK0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/mPSBbKM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",342
Prodej bytu 3+1 68 m²,"Pekárenská, Žatec",2 495 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kp/wHTRQT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/9DMRNl.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/hfDRD0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",343
Prodej bytu 1+kk 40 m²,"Chelčického, České Budějovice - České Budějovice 6",3 604 335 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/AMwCBR9.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/RxyCBi0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Ko/gMkCBi1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",344
Prodej bytu 3+kk 79 m²,"Bezručova, Mikulov",5 650 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/1RFBml.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/pZzBye.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/TsgBmE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",345
Prodej bytu 4+kk 109 m²,"Hluboká nad Vltavou, okres České Budějovice",7 950 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jk/0ngL54.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jq/a1fLsR.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jq/16YLsS.jpeg?fl=res,400,300,3|shr,,20|jpg,90",346
Prodej bytu 2+1 44 m²,"Jaselská, Mnichovo Hradiště",2 840 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/5edROi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/Jr6RJB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/FvIRMr.jpeg?fl=res,400,300,3|shr,,20|jpg,90",347
Prodej bytu 2+kk 41 m²,"Na Vítězné pláni, Praha 4 - Nusle",5 600 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_J9/koPB5zn.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/n02B5hT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/OyDB5zo.jpeg?fl=res,400,300,3|shr,,20|jpg,90",348
Prodej bytu 2+1 64 m²,"Muchova, Ústí nad Labem - Severní Terasa",1 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/nw1RMU.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/mqnRMV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/3sYRPB.jpeg?fl=res,400,300,3|shr,,20|jpg,90",349
Prodej bytu 2+kk 37 m²,"Janov nad Nisou, okres Jablonec nad Nisou",3 800 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_ML/RvYRSb.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/wb5RMq.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/MINRBc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",350
Prodej bytu 4+kk 103 m² (Podkrovní),"Zlenická, Praha 10 - Uhříněves",9 499 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MJ/ULaBCOM.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KC/fj8BGfV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J8/keCBGmR.jpeg?fl=res,400,300,3|shr,,20|jpg,90",351
Prodej bytu 3+kk 67 m²,"Zárubecká, Ostrava - Slezská Ostrava",3 270 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/jrGCFc0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/tnQI7.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/54COs.jpeg?fl=res,400,300,3|shr,,20|jpg,90",352
Prodej bytu 2+kk 46 m²,"Šenovská, Ostrava - Slezská Ostrava",2 250 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/y9sCDqc.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/vk5CD2h.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/AXZCDqd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",353
Prodej bytu 4+kk 115 m²,"Nad Šutkou, Praha 8 - Kobylisy",13 535 100 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/9qqBAW8.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/pJABAdf.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/nGsBAUF.jpeg?fl=res,400,300,3|shr,,20|jpg,90",354
Prodej bytu 4+kk 129 m²,"Nádražní, Praha 5 - Smíchov",32 200 744 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/w3TBV1P.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/olpBVwr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/iiYBVzm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",355
Prodej bytu 3+1 93 m²,"Lipenská, České Budějovice - České Budějovice 3",5 090 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kp/H17RL8.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/ksqRJT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/AYJRIt.jpeg?fl=res,400,300,3|shr,,20|jpg,90",356
